z_l1,z_l2,z_fiber,coupling,lens1,lens2,f1_mm,f2_mm,total_len_mm
9.7,189.7,249.7,0.326,36-681,LA4022,22.0,60.0,249.7
9.7,189.7,249.7,0.3,36-681,48-670,22.0,60.0,249.7
9.7,92.03333333333333,130.03333333333333,0.288,36-682,48-273,20.0,38.0,130.03333333333333
9.7,189.7,249.7,0.279,36-681,84-283,22.0,60.0,249.7
9.7,29.700000000000003,59.7,0.278,36-682,84-278,20.0,30.0,59.7
9.7,29.766666666666662,59.86666666666666,0.278,36-682,LA4936,20.0,30.1,59.86666666666666
9.7,169.7,229.7,0.278,36-682,49-963,20.0,60.0,229.7
9.7,94.7,124.7,0.277,36-682,LA4021,20.0,30.0,124.7
9.7,29.700000000000003,59.7,0.272,36-682,48-025,20.0,30.0,59.7
9.7,13.433333333333334,38.43333333333334,0.266,36-682,48-024,20.0,25.0,38.43333333333334
9.7,22.2,47.2,0.264,36-682,LA4002,20.0,25.0,47.2
9.7,179.7,239.7,0.262,36-682,48-670,20.0,60.0,239.7
9.7,27.30833333333333,57.40833333333333,0.261,36-682,LA4966,20.0,30.1,57.40833333333333
9.7,99.69999999999999,144.7,0.261,36-682,84-279,20.0,45.0,144.7
9.7,179.7,239.7,0.26,36-682,LA4022,20.0,60.0,239.7
9.7,144.7,198.7,0.256,36-682,36-688,20.0,54.0,198.7
9.7,13.433333333333334,38.43333333333334,0.25,36-682,84-277,20.0,25.0,38.43333333333334
9.7,44.7,74.7,0.248,36-682,49-959,20.0,30.0,74.7
9.7,189.7,249.7,0.245,36-682,84-283,20.0,60.0,249.7
9.7,12.71875,32.81875,0.242,36-682,LA4194,20.0,20.1,32.81875
9.7,13.433333333333334,38.43333333333334,0.242,36-682,36-683,20.0,25.0,38.43333333333334
9.7,169.7,229.7,0.234,36-682,84-280,20.0,60.0,229.7
9.7,169.7,229.7,0.229,36-682,LA4042,20.0,60.0,229.7
9.7,22.2,47.2,0.228,36-682,89-414,20.0,25.0,47.2
22.275,128.08333333333334,188.08333333333334,0.225,48-026,LA4022,40.0,60.0,188.08333333333334
9.7,12.71875,32.81875,0.214,36-682,LA4647,20.0,20.1,32.81875
11.641666666666666,74.7,104.7,0.214,36-681,LA4021,22.0,30.0,104.7
9.7,15.024999999999999,33.025,0.195,36-682,48-668,20.0,18.0,33.025
19.131249999999998,358.0833333333333,478.0833333333333,0.194,48-026,84-285,40.0,120.0,478.0833333333333
9.7,15.024999999999999,33.025,0.187,36-682,45-692,20.0,18.0,33.025
22.275,39.13333333333333,77.13333333333333,0.186,48-026,48-273,40.0,38.0,77.13333333333333
22.275,118.08333333333334,178.08333333333334,0.184,48-026,49-963,40.0,60.0,178.08333333333334
22.275,118.08333333333334,178.08333333333334,0.183,48-026,LA4042,40.0,60.0,178.08333333333334
22.275,128.08333333333334,188.08333333333334,0.183,48-026,48-670,40.0,60.0,188.08333333333334
22.275,138.08333333333334,198.08333333333334,0.183,48-026,84-283,40.0,60.0,198.08333333333334
9.7,15.024999999999999,33.025,0.182,36-682,45-694,20.0,18.0,33.025
22.275,90.08333333333334,144.08333333333334,0.181,48-026,36-688,40.0,54.0,144.08333333333334
22.275,118.08333333333334,178.08333333333334,0.174,48-026,84-280,40.0,60.0,178.08333333333334
19.131249999999998,22.25,47.25,0.158,48-026,36-683,40.0,25.0,47.25
22.275,85.58333333333334,130.58333333333334,0.158,48-026,84-279,40.0,45.0,130.58333333333334
19.131249999999998,43.08333333333333,73.08333333333333,0.153,48-026,84-278,40.0,30.0,73.08333333333333
11.391666666666666,349.7,469.7,0.15,36-682,84-285,20.0,120.0,469.7
19.131249999999998,26.416666666666664,51.416666666666664,0.149,48-026,48-024,40.0,25.0,51.416666666666664
19.131249999999998,26.416666666666664,51.416666666666664,0.149,48-026,84-277,40.0,25.0,51.416666666666664
12.612499999999999,164.08333333333334,224.28333333333336,0.146,36-681,LA4464,22.0,60.2,224.28333333333336
19.131249999999998,26.416666666666664,51.416666666666664,0.145,48-026,LA4002,40.0,25.0,51.416666666666664
19.131249999999998,38.150000000000006,68.25,0.139,48-026,LA4966,40.0,30.1,68.25
18.083333333333332,522.3,697.3,0.134,48-026,LA4034,40.0,175.0,697.3
22.275,31.46666666666667,61.46666666666667,0.131,48-026,LA4021,40.0,30.0,61.46666666666667
19.131249999999998,43.16666666666667,73.26666666666668,0.131,48-026,LA4936,40.0,30.1,73.26666666666668
13.583333333333332,153.58333333333331,273.5833333333333,0.128,36-681,84-285,22.0,120.0,273.5833333333333
19.131249999999998,43.08333333333333,73.08333333333333,0.123,48-026,48-025,40.0,30.0,73.08333333333333
26.466666666666665,56.56666666666666,116.76666666666667,0.122,48-026,LA4464,40.0,60.2,116.76666666666667
12.237499999999999,73.28333333333335,133.48333333333335,0.122,36-682,LA4464,20.0,60.2,133.48333333333335
15.987499999999997,21.083333333333332,39.08333333333333,0.117,48-026,45-694,40.0,18.0,39.08333333333333
19.131249999999998,22.25,47.25,0.114,48-026,89-414,40.0,25.0,47.25
9.7,16.75,28.75,0.11,48-026,70-888,40.0,12.0,28.75
15.987499999999997,24.78333333333333,44.88333333333333,0.108,48-026,LA4194,40.0,20.1,44.88333333333333
9.7,13.7125,27.2125,0.105,36-682,45-693,20.0,13.5,27.2125
22.275,53.08333333333333,83.08333333333333,0.102,48-026,49-959,40.0,30.0,83.08333333333333
26.466666666666665,347.3,522.3,0.102,48-026,LA4005,40.0,175.0,522.3
9.7,13.275,25.275,0.1,36-682,70-888,20.0,12.0,25.275
9.7,13.275,25.275,0.1,36-682,48-666,20.0,12.0,25.275
15.987499999999997,21.083333333333332,39.08333333333333,0.096,48-026,45-692,40.0,18.0,39.08333333333333
12.237499999999999,392.25,567.25,0.096,36-682,LA4005,20.0,175.0,567.25
13.583333333333332,451.0833333333333,626.0833333333333,0.096,36-681,48-279,22.0,175.0,626.0833333333333
26.466666666666665,405.6333333333333,580.6333333333333,0.092,48-026,48-279,40.0,175.0,580.6333333333333
19.131249999999998,24.78333333333333,44.88333333333333,0.086,48-026,LA4647,40.0,20.1,44.88333333333333
13.583333333333332,451.0833333333333,626.0833333333333,0.086,36-681,LA4034,22.0,175.0,626.0833333333333
9.7,13.275,25.275,0.081,36-682,45-691,20.0,12.0,25.275
15.987499999999997,24.08333333333333,42.08333333333333,0.078,48-026,48-668,40.0,18.0,42.08333333333333
11.795833333333333,17.700000000000003,29.700000000000003,0.076,48-026,48-666,40.0,12.0,29.700000000000003
9.7,14.7,24.7,0.074,48-026,LA4249,40.0,10.0,24.7
9.7,14.1375,24.1375,0.071,48-026,89-411,40.0,10.0,24.1375
11.795833333333333,15.7,27.7,0.071,48-026,45-691,40.0,12.0,27.7
9.7,14.1375,24.1375,0.07,48-026,LA4280,40.0,10.0,24.1375
9.7,12.691666666666666,22.691666666666666,0.068,36-682,LA4249,20.0,10.0,22.691666666666666
9.7,12.691666666666666,22.691666666666666,0.065,36-682,89-411,20.0,10.0,22.691666666666666
9.7,14.7,24.7,0.064,36-682,LA4280,20.0,10.0,24.7
13.891666666666666,18.700000000000003,32.2,0.063,48-026,45-693,40.0,13.5,32.2
13.083333333333332,158.91666666666666,333.91666666666663,0.058,36-682,LA4034,20.0,175.0,333.91666666666663
9.7,13.2625,21.2625,0.053,48-026,70-886,40.0,8.0,21.2625
12.237499999999999,217.25,392.25,0.05,36-682,48-279,20.0,175.0,392.25
9.7,13.7,21.7,0.044,36-682,70-886,20.0,8.0,21.7
9.7,12.7,18.7,0.036,36-682,LA4036,20.0,6.0,18.7
9.7,13.7,19.7,0.032,48-026,LA4036,40.0,6.0,19.7
9.7,12.7,18.7,0.028,36-682,70-884,20.0,6.0,18.7
9.7,14.7,20.7,0.026,48-026,70-883,40.0,6.0,20.7
9.7,13.7,19.7,0.025,48-026,LA4026,40.0,6.0,19.7
9.7,12.7,18.7,0.024,36-682,LA4026,20.0,6.0,18.7
9.7,13.25,19.25,0.022,36-682,70-883,20.0,6.0,19.25
9.7,13.033333333333333,17.03333333333333,0.02,36-682,LA4024,20.0,4.0,17.03333333333333
9.7,13.7,19.7,0.02,48-668,LA4026,18.0,6.0,19.7
9.7,14.7,20.7,0.02,48-668,70-883,18.0,6.0,20.7
9.7,13.033333333333333,17.03333333333333,0.018,48-026,LA4024,40.0,4.0,17.03333333333333
9.7,14.7,20.7,0.018,48-026,70-884,40.0,6.0,20.7
9.7,13.033333333333333,17.03333333333333,0.01,48-026,70-882,40.0,4.0,17.03333333333333
9.7,13.7,17.7,0.009,48-668,70-882,18.0,4.0,17.7
9.7,13.7,17.7,0.009,48-668,LA4024,18.0,4.0,17.7
9.7,13.033333333333333,17.03333333333333,0.006,36-682,70-882,20.0,4.0,17.03333333333333
